sale_id;data_venda;ano;mes;loja;bairro_entrega;canal;tipo_cliente;categoria;produto;unidade;quantidade;custo_unitario;preco_venda_unitario;promocao;perda_quebra_custo;receita_total;custo_total;lucro_total;margem_lucro;fornecedor;forma_pagamento
HF202501189;2025-10-17;2025;10;Hortfruit Santo Amaro;Brooklin;Loja física;Mercado;Verdura;Manjericão;maço;19,0;2.0;3.99;1;0,0;75,81;38,0;37,81;0,4987;Importadora;Pix
HF202501190;2025-08-04;2025;8;Hortfruit Santo Amaro;Santana;Delivery app;PF;Legume;Pepino japonês;kg;17,33;3.0;5.5;0;0,0;95,31;51,99;43,32;0,4545;Distribuidor regional;Débito
HF202501191;2025-06-27;2025;6;Hortfruit Tatuapé;Brooklin;Retirada;Lanchonete;Legume;Vagem;kg;14,84;9.0;13.0;0;33,39;192,92;133,56;25,97;0,1346;Importadora;Pix
HF202501192;2025-08-05;2025;8;Hortfruit Pinheiros;Santo Amaro;WhatsApp;Padaria;Fruta;Mamão papaya;kg;4,48;7,99;11,5;0;0,0;51,52;35,8;15,72;0,3051;Importadora;Crédito
HF202501193;2025-10-17;2025;10;Hortfruit Tatuapé;Tatuapé;Retirada;Restaurante;Verdura;Repolho;kg;0,58;3.5;5.5;0;0,0;3,19;2,03;1,16;0,3636;Importadora;Dinheiro
HF202501194;2025-09-27;2025;9;Hortfruit Pinheiros;Bela Vista;Delivery app;Padaria;Fruta;Maracujá;kg;10,22;11.5;20.5;0;0,0;209,51;117,53;91,98;0,439;Produtor local;Vale-alimentação
HF202501195;2025-05-22;2025;5;Hortfruit Pinheiros;Santo Amaro;Feira (parceiro);Lanchonete;Fruta;Limão taiti;kg;9,08;4.99;6.0;0;0,0;54,48;45,31;9,17;0,1683;Importadora;Débito
HF202501196;2025-09-26;2025;9;Hortfruit Moema;Butantã;Delivery app;Restaurante;legume;Pepino japonês;kg;9,11;4.99;7.5;0;0,0;68,32;45,46;22,86;0,3346;Importadora;Pix
HF202501197;2025-09-22;2025;9;Hortfruit Santana;Tatuapé;Delivery app;Cozinha industrial;Fruta;Uva itália;kg;13,37;11.99;21.5;0;0,0;287,45;160,31;127,14;0,4423;Cooperativa;Vale-alimentação
HF202501198;2025-09-01;2025;9;Hortfruit Santo Amaro;Ipiranga;WhatsApp;PF;Legume;Couve-flor;un;6,0;3.5;6.5;0;0,0;39,0;21,0;18,0;0,4615;CEAGESP (atacado);Crédito
HF202501199;2025-12-06;2025;12;Hortfruit Vila Mariana;Lapa;Retirada;Mercado;Verdura;Alface americana;un;7,0;2.5;4.0;0;0,0;28,0;17,5;10,5;0,375;Importadora;Pix
HF202501200;2025-11-24;2025;11;Hortfruit Tatuapé;Vila Mariana;WhatsApp;Restaurante;Legume;Vagem;kg;14,08;7.99;5.79;0;0,0;176,0;112,5;63,5;0,3608;Distribuidor regional;Crédito
HF202501201;2025-07-21;2025;7;Hortfruit Santana;Butantã;Feira (parceiro);Mercado;Legume;Pepino japonês;kg;10,22;4.5;6.5;0;11,5;66,43;45,99;8,94;0,1346;CEAGESP (atacado);Débito
HF202501202;2025-08-28;2025;8;Hortfruit Santo Amaro;Santana;WhatsApp;PF;Verdura;Repolho;kg;9,71;3.0;4.5;1;0,0;43,7;29,13;14,57;0,3334;Importadora;Crédito
HF202501203;2025-10-03;2025;10;Hortfruit Moema;Butantã;Loja física;PF;Verdura;Rúcula;maço;1,0;3.5;6.0;0;0,0;6,0;3,5;2,5;0,4167;Distribuidor regional;Pix
HF202501204;2025-08-19;2025;8;Hortfruit Pinheiros;Tatuapé;Delivery app;Lanchonete;Fruta;Mamão formosa;kg;12,62;5.0;8.99;0;0,0;113,45;63,1;50,35;0,4438;Distribuidor regional;Vale-alimentação
HF202501205;2025-07-29;2025;7;Hortfruit Vila Mariana;Santo Amaro;Delivery app;PF;Verdura;Repolho;kg;6,48;2.5;3.5;1;0,0;22,68;16,2;6,48;0,2857;Cooperativa;Dinheiro
HF202501206;2025-05-17;2025;5;Hortfruit Santo Amaro;Vila Mariana;Loja física;Padaria;Fruta;Uva vitória;kg;16,34;10.99;14.99;0;0,0;244,94;179,58;65,36;0,2668;Distribuidor regional;Débito
HF202501207;2025-08-07;2025;8;Hortfruit Vila Mariana;Ipiranga;Feira (parceiro);PF;Verdura;Repolho;kg;4,98;2.99;4.0;0;0,0;19,92;14,89;5,03;0,2525;Importadora;Dinheiro
HF202501208;2025-03-27;2025;3;Hortfruit Tatuapé;Moema;Loja física;Restaurante;Legume;Vagem;kg;14,01;11.0;14.5;0;0,0;203,15;154,11;49,04;0,2414;Distribuidor regional;Pix
HF202501209;2025-02-02;2025;2;Hortfruit Moema;Santo Amaro;Retirada;Mercado;Legume;Brócolis;un;2,0;4.5;6.0;0;0,0;12,0;9,0;3,0;0,25;Produtor local;Crédito
HF202501210;2025-12-27;2025;12;Hortfruit Tatuapé;Ipiranga;Loja física;Lanchonete;Verdura;Espinafre;maço;25,0;2.0;4.5;0;0,0;112,5;50,0;62,5;0,5556;Distribuidor regional;Vale-alimentação
HF202501211;2025-07-29;2025;7;Hortfruit Moema;Butantã;WhatsApp;Cozinha industrial;Verdura;Cheiro-verde;maço;1,0;2.5;3.0;0;0,0;3,0;2,5;0,5;0,1667;Produtor local;Crédito
HF202501212;2025-04-21;2025;4;Hortfruit Santo Amaro;Bela Vista;WhatsApp;Lanchonete;Legume;Beterraba;kg;2,02;4.0;5.5;0;0,0;11,11;8,08;3,03;0,2727;Importadora;Pix
HF202501213;2025-04-22;2025;4;Hortfruit Santo Amaro;Ipiranga;Feira (parceiro);Restaurante;Fruta;Ameixa;kg;11,02;16.5;21.99;0;0,0;242,33;181,83;60,5;0,2497;Distribuidor regional;Crédito
HF202501214;2025-11-19;2025;11;Hortfruit Vila Mariana;Moema;Retirada;PF;Fruta;Mamão papaya;kg;5,14;6.5;8.99;0;8,35;46,21;33,41;4,45;0,0963;Distribuidor regional;Débito
HF202501215;2025-02-15;2025;2;Hortfruit Moema;Brooklin;WhatsApp;Restaurante;Legume;Abóbora cabotiá;kg;11,54;4.0;4.99;1;0,0;57,58;46,16;11,42;0,1983;Produtor local;Vale-alimentação
HF202501216;2025-02-10;2025;2;Hortfruit Vila Mariana;Tatuapé;WhatsApp;PF;Legume;Abobrinha;kg;5,86;5.0;8.5;0;0,0;49,81;29,3;20,51;0,4118;Distribuidor regional;Débito
HF202501217;2025-07-24;2025;7;Hortfruit Pinheiros;Brooklin;Retirada;PF;Verdura;Repolho;kg;6,24;2.5;3.99;0;0,0;24,9;15,6;9,3;0,3735;Importadora;Crédito
HF202501218;2025-06-22;2025;6;Hortfruit Santana;Bela Vista;Feira (parceiro);Mercado;Verdura;Repolho;kg;2,56;2.5;3.5;0;0,0;8,96;6,4;2,56;0,2857;Cooperativa;Dinheiro
HF202501219;2025-12-18;2025;12;Hortfruit Santo Amaro;Brooklin;Delivery app;Lanchonete;Verdura;  Manjericão  ;maço;15,0;2.0;4.99;0;0,0;74,85;30,0;44,85;0,5992;Cooperativa;Dinheiro
HF202501220;2025-08-02;2025;8;Hortfruit Pinheiros;Ipiranga;Loja física;Cozinha industrial;Verdura;Agrião;maço;15,0;3.5;4.5;0;0,0;67,5;52,5;15,0;0,2222;Produtor local;Pix
HF202501221;2025-06-09;2025;6;Hortfruit Pinheiros;Moema;Loja física;Cozinha industrial;Fruta;Maracujá;kg;9,9;7.99;11.99;0;0,0;118,7;79,1;39,6;0,3336;Importadora;Crédito
HF202501222;2025-05-03;2025;5;Hortfruit Pinheiros;Tatuapé;Delivery app;Mercado;Legume;Beterraba;kg;16,64;5.0;8.5;0;0,0;141,44;83,2;58,24;0,4118;CEAGESP (atacado);Crédito
HF202501223;2025-10-15;2025;10;Hortfruit Santo Amaro;Vila Mariana;WhatsApp;Lanchonete;Fruta;Banana nanica;kg;6,19;4.0;6.5;0;0,0;40,23;24,76;15,47;0,3845;Importadora;Débito
HF202501224;2025-11-07;2025;11;Hortfruit Pinheiros;Moema;Retirada;Restaurante;Verdura;Repolho;kg;15,99;3.5;5.99;0;0,0;95,78;55,97;39,81;0,4156;Distribuidor regional;Dinheiro
HF202501225;2025-07-16;2025;7;Hortfruit Santana;Ipiranga;Delivery app;Cozinha industrial;Fruta;Banana prata;kg;12,15;5.5;7.0;1;0,0;85,05;66,83;18,22;0,2142;Cooperativa;Dinheiro
HF202501226;2025-02-05;2025;2;Hortfruit Pinheiros;Santo Amaro;WhatsApp;Padaria;Legume;Couve-flor;un;1,0;4.5;7.0;0;0,0;7,0;4,5;2,5;0,3571;Cooperativa;Dinheiro
HF202501227;2025-10-18;2025;10;Hortfruit Moema;Moema;Retirada;Mercado;Legume;Cenoura;kg;9,17;3.5;5.5;0;0,0;50,44;32,09;18,35;0,3638;Produtor local;Dinheiro
HF202501228;2025-01-11;2025;1;Hortfruit Vila Mariana;Brooklin;Feira (parceiro);Mercado;Legume;  Batata doce  ;kg;3,97;4.99;6.0;0;0,0;23,82;19,81;4,01;0,1683;Cooperativa;Dinheiro
HF202501229;2025-07-13;2025;7;Hortfruit Santana;Brooklin;Delivery app;Lanchonete;Fruta;Maçã fuji;kg;6,05;9.0;13.0;0;0,0;78,65;54,45;24,2;0,3077;Cooperativa;Débito
HF202501230;2025-11-11;2025;11;Hortfruit Pinheiros;Brooklin;Retirada;Mercado;Fruta;Abacate;kg;19,36;8.5;11.99;0;0,0;232,13;164,56;67,57;0,2911;Produtor local;Vale-alimentação
HF202501231;2025-04-06;2025;4;Hortfruit Moema;Bela Vista;Delivery app;Mercado;Fruta;Banana prata;kg;9,66;5.5;9.99;0;0,0;96,5;53,13;43,37;0,4494;Produtor local;Crédito
HF202501232;2025-06-05;2025;6;Hortfruit Pinheiros;Brooklin;Loja física;Mercado;Verdura;Agrião;maço;24,0;3.5;4.5;1;0,0;108,0;84,0;24,0;0,2222;Cooperativa;Pix
HF202501233;2025-01-08;2025;1;Hortfruit Santana;Santo Amaro;Delivery app;Cozinha industrial;Legume;Tomate cereja;bandeja;8,0;8.0;12.0;0;0,0;96,0;64,0;32,0;0,3333;Produtor local;Crédito
HF202501234;2025-07-13;2025;7;Hortfruit Santana;Ipiranga;Feira (parceiro);Padaria;Legume;Couve-flor;un;23,0;4.0;6.5;0;0,0;149,5;92,0;57,5;0,3846;Produtor local;Pix
HF202501235;2025-03-27;2025;3;Hortfruit Santo Amaro;Moema;Retirada;Lanchonete;Legume;Chuchu;kg;17,18;2.99;4.5;0;0,0;77,31;51,37;25,94;0,3355;Cooperativa;Crédito
HF202501236;2025-10-30;2025;10;Hortfruit Moema;Butantã;WhatsApp;Mercado;Legume;Cebola;kg;17,15;3.5;5.99;0;0,0;102,73;60,02;42,71;0,4158;Distribuidor regional;Vale-alimentação
HF202501237;2025-11-09;2025;11;Hortfruit Santana;Moema;Feira (parceiro);Mercado;Verdura;Cheiro-verde;maço;14,0;2.5;3.99;0;0,0;55,86;35,0;20,86;0,3734;Cooperativa;Débito
HF202501238;2025-09-18;2025;9;Hortfruit Moema;Ipiranga;Delivery app;Lanchonete;Fruta;Maçã fuji;kg;16,37;8.0;13.0;0;0,0;212,81;130,96;81,85;0,3846;Importadora;Dinheiro
HF202501239;2025-08-20;2025;8;Hortfruit Moema;Ipiranga;Delivery app;Restaurante;Legume;Pimentão vermelho;kg;17,13;9.5;12.5;1;40,68;214,12;162,73;10,71;0,05;Importadora;Vale-alimentação
HF202501240;2025-04-24;2025;4;Hortfruit Vila Mariana;Vila Mariana;Delivery app;Mercado;Legume;Pepino japonês;kg;17,0;3.99;5.5;0;16,96;93,5;67,83;8,71;0,0932;Distribuidor regional;Dinheiro
HF202501241;2025-09-06;2025;9;Hortfruit Moema;Brooklin;Feira (parceiro);Lanchonete;Fruta;Maçã gala;kg;14,22;8.5;10.5;0;0,0;149,31;120,87;28,44;0,1905;Cooperativa;Vale-alimentação
HF202501242;2025-07-25;2025;7;Hortfruit Tatuapé;Brooklin;WhatsApp;Mercado;Legume;Cebola;kg;4,47;3.5;4.99;0;0,0;22,31;15,64;6,67;0,299;Produtor local;Pix
HF202501243;2025-02-10;2025;2;Hortfruit Tatuapé;Vila Mariana;Loja física;Padaria;Legume;Tomate italiano;kg;17,2;6.0;11.0;0;0,0;189,2;103,2;86,0;0,4545;CEAGESP (atacado);Crédito
HF202501244;2025-05-20;2025;5;Hortfruit Santo Amaro;Santo Amaro;Loja física;PF;Verdura;Couve manteiga;maço;14,0;2.0;3.5;0;0,0;49,0;28,0;21,0;0,4286;Importadora;Vale-alimentação
HF202501245;2025-08-29;2025;8;Hortfruit Pinheiros;Moema;Feira (parceiro);Cozinha industrial;Fruta;Uva itália;kg;10,78;11.5;17.99;0;0,0;193,93;123,97;69,96;0,3607;CEAGESP (atacado);Débito
HF202501246;2025-09-11;2025;9;Hortfruit Santana;Santana;WhatsApp;Restaurante;Legume;Chuchu;kg;16,29;1.99;3.5;0;0,0;57,02;32,42;24,6;0,4314;CEAGESP (atacado);Débito
HF202501247;2025-12-21;2025;12;Hortfruit Santana;Tatuapé;Delivery app;PF;Legume;Beterraba;kg;14,24;5.0;8.5;0;0,0;121,04;71,2;49,84;0,4118;CEAGESP (atacado);Vale-alimentação
HF202501248;2025-12-01;2025;12;Hortfruit Pinheiros;Bela Vista;Feira (parceiro);PF;Fruta;Tangerina ponkan;kg;2,74;5.5;6.5;0;3,77;17,81;15,07;-1,03;-0,0578;Cooperativa;Débito
HF202501249;2025-04-25;2025;4;Hortfruit Santo Amaro;Moema;Delivery app;PF;Fruta;Uva vitória;kg;6,77;10.0;16.5;0;0,0;111,7;67,7;44,0;0,3939;CEAGESP (atacado);Crédito
HF202501250;2025-06-13;2025;6;Hortfruit Tatuapé;Pinheiros;Retirada;Mercado;Verdura;Salsinha;maço;2,0;1.5;2.5;0;0,0;5,0;3,0;2,0;0,4;Produtor local;Débito
HF202501251;2025-11-21;2025;11;Hortfruit Vila Mariana;Moema;Retirada;Restaurante;Fruta;Mamão papaya;kg;4,19;5.99;7.99;1;0,0;33,48;25,1;8,38;0,2503;Cooperativa;Débito
HF202501252;2025-02-19;2025;2;Hortfruit Tatuapé;Butantã;Delivery app;Restaurante;Fruta;Maçã gala;kg;13,27;6.99;11.0;0;0,0;145,97;92,76;53,21;0,3645;Distribuidor regional;Vale-alimentação
HF202501253;2025-10-27;2025;10;Hortfruit Pinheiros;Tatuapé;Loja física;Lanchonete;Legume;  Chuchu  ;kg;7,14;3.99;5.5;0;0,0;39,27;28,49;10,78;0,2745;Distribuidor regional;Vale-alimentação
HF202501254;2025-11-10;2025;11;Hortfruit Santo Amaro;Ipiranga;Delivery app;PF;Fruta;Banana nanica;kg;6,76;3.5;6.5;0;0,0;43,94;23,66;20,28;0,4615;Cooperativa;Pix
HF202501255;2025-01-01;2025;1;Hortfruit Vila Mariana;Ipiranga;Loja física;Cozinha industrial;Fruta;Melancia;kg;6,93;1.5;2.99;0;0,0;20,72;10,39;10,33;0,4986;Distribuidor regional;Débito
HF202501256;2025-11-30;2025;11;Hortfruit Vila Mariana;Moema;Feira (parceiro);Mercado;Fruta;Coco verde;un;38,0;3.0;5.5;0;0,0;209,0;114,0;95,0;0,4545;Distribuidor regional;Crédito
HF202501257;2025-07-23;2025;7;Hortfruit Pinheiros;Pinheiros;WhatsApp;Cozinha industrial;Legume;Alho;kg;10,5;17.0;25.0;0;44,62;262,5;178,5;39,38;0,15;Distribuidor regional;Dinheiro
HF202501258;2025-06-27;2025;6;Hortfruit Santo Amaro;Moema;Feira (parceiro);Cozinha industrial;Fruta;Abacate;kg;8,75;4.99;7.99;0;0,0;69,91;43,66;26,25;0,3755;Importadora;Pix
HF202501259;2025-12-10;2025;12;Hortfruit Vila Mariana;Moema;Delivery app;Padaria;Legume;Brócolis;un;27,0;5.0;7.99;0;0,0;215,73;135,0;80,73;0,3742;Cooperativa;Débito
HF202501260;2025-04-03;2025;4;Hortfruit Moema;Santana;Feira (parceiro);Restaurante;Legume;Tomate cereja;bandeja;10,0;5.5;8.5;0;13,75;85,0;55,0;16,25;0,1912;Distribuidor regional;Dinheiro
HF202501261;2025-02-17;2025;2;Hortfruit Santo Amaro;Butantã;Delivery app;PF;Fruta;Laranja pera;kg;1,34;3.0;5.5;0;0,0;7,37;4,02;3,35;0,4545;CEAGESP (atacado);Crédito
HF202501262;2025-09-23;2025;9;Hortfruit Tatuapé;Santana;Delivery app;PF;Fruta;Uva itália;kg;8,93;12.0;18.99;0;0,0;169,58;107,16;62,42;0,3681;Importadora;Dinheiro
HF202501263;2025-06-10;2025;6;Hortfruit Santo Amaro;Bela Vista;Loja física;PF;Verdura;Cheiro-verde;maço;2,0;2.5;3.5;0;0,0;7,0;5,0;2,0;0,2857;Cooperativa;Dinheiro
HF202501264;2025-05-15;2025;5;Hortfruit Santana;Santana;Loja física;Restaurante;Fruta;Maracujá;kg;13,18;9.0;15.5;0;0,0;204,29;118,62;85,67;0,4194;Distribuidor regional;Pix
HF202501265;2025-01-04;2025;1;Hortfruit Vila Mariana;Tatuapé;Delivery app;PF;Legume;Abobrinha;kg;4,86;5.99;9.99;1;0,0;48,55;29,11;19,44;0,4004;Distribuidor regional;Débito
HF202501266;2025-12-23;2025;12;Hortfruit Tatuapé;Lapa;Feira (parceiro);Padaria;Verdura;Rúcula;maço;1,0;3.0;3.99;0;0,0;3,99;3,0;0,99;0,2481;Cooperativa;Pix
HF202501267;2025-05-16;2025;5;Hortfruit Santo Amaro;Lapa;WhatsApp;Restaurante;Legume;Alho;kg;12,73;18.99;30.5;0;0,0;388,26;241,74;146,52;0,3774;Distribuidor regional;Pix
HF202501268;2025-08-26;2025;8;Hortfruit Pinheiros;Vila Mariana;WhatsApp;PF;Fruta;Mamão formosa;kg;5,85;7.5;8.5;1;0,0;49,72;43,88;5,84;0,1175;Cooperativa;Dinheiro
HF202501269;2025-03-14;2025;3;Hortfruit Santana;Vila Mariana;Loja física;Cozinha industrial;Fruta;Mamão papaya;kg;18,28;7.0;9.5;0;0,0;173,66;127,96;45,7;0,2632;CEAGESP (atacado);Crédito
HF202501270;2025-07-23;2025;7;Hortfruit Tatuapé;Butantã;Retirada;Restaurante;Fruta;Mamão formosa;kg;7,06;6.5;9.5;0;11,47;67,07;45,89;9,71;0,1448;Distribuidor regional;Débito
HF202501271;2025-05-17;2025;5;Hortfruit Santana;Pinheiros;Loja física;Restaurante;Fruta;Banana nanica;kg;2,26;5.0;7.0;0;0,0;15,82;11,3;4,52;0,2857;Distribuidor regional;Dinheiro
HF202501272;2025-12-27;2025;12;Hortfruit Moema;Tatuapé;Loja física;Mercado;Fruta;Mamão formosa;kg;12,18;6.0;9.5;1;0,0;115,71;73,08;42,63;0,3684;Cooperativa;Débito
HF202501273;2025-07-22;2025;7;Hortfruit Vila Mariana;Pinheiros;Retirada;PF;Fruta;  Morango  ;bandeja;16,0;8.99;14.5;0;0,0;232,0;143,84;88,16;0,38;Produtor local;Pix
HF202501274;2025-01-09;2025;1;Hortfruit Moema;Lapa;Retirada;Restaurante;Verdura;Repolho;kg;3,46;2.0;3.0;1;0,0;10,38;6,92;3,46;0,3333;Distribuidor regional;Crédito
HF202501275;2025-07-05;2025;7;Hortfruit Santana;Ipiranga;Retirada;Mercado;Fruta;Banana prata;kg;6,53;5.5;8.5;0;0,0;55,51;35,91;19,6;0,3531;Produtor local;Pix
HF202501276;2025-11-18;2025;11;Hortfruit Tatuapé;Vila Mariana;Feira (parceiro);Restaurante;Legume;Pimentão vermelho;kg;8,23;8.0;8.99;1;16,46;73,99;65,84;-8,31;-0,1123;Distribuidor regional;Dinheiro
HF202501277;2025-09-06;2025;9;Hortfruit Santo Amaro;Moema;Delivery app;Lanchonete;Fruta;Melão amarelo;kg;4,42;6.5;12.0;0;0,0;53,04;28,73;24,31;0,4583;Importadora;Dinheiro
HF202501278;2025-06-25;2025;6;Hortfruit Tatuapé;Bela Vista;Delivery app;PF;Verdura;Rúcula;maço;21,0;2.5;4.5;0;0,0;94,5;52,5;42,0;0,4444;CEAGESP (atacado);Pix
HF202501279;2025-06-19;2025;6;Hortfruit Tatuapé;Santana;Loja física;Lanchonete;Legume;Pimentão verde;kg;4,42;5.5;8.5;0;0,0;26,03;24,31;14,21;0,4437;CEAGESP (atacado);Débito
HF202501280;2025-02-23;2025;2;Hortfruit Santo Amaro;Pinheiros;Feira (parceiro);PF;Fruta;Coco verde;un;4,0;5.0;6.5;0;0,0;26,0;20,0;6,0;0,2308;CEAGESP (atacado);Débito
HF202501281;2025-09-12;2025;9;Hortfruit Vila Mariana;Brooklin;WhatsApp;Padaria;Verdura;Salsinha;maço;12,0;1.99;3.5;0;0,0;42,0;23,88;18,12;0,4314;CEAGESP (atacado);Débito
HF202501282;2025-06-29;2025;6;Hortfruit Vila Mariana;Vila Mariana;Feira (parceiro);Padaria;Legume;Tomate cereja;bandeja;9,0;9.0;12.0;0;0,0;108,0;81,0;27,0;0,25;Distribuidor regional;Vale-alimentação
HF202501283;2025-09-20;2025;9;Hortfruit Moema;Bela Vista;Delivery app;Mercado;Fruta;Laranja pera;kg;16,64;4.5;8.0;0;0,0;133,12;74,88;58,24;0,4375;CEAGESP (atacado);Pix
HF202501284;2025-12-21;2025;12;Hortfruit Santo Amaro;Bela Vista;Feira (parceiro);Mercado;Fruta;Goiaba;kg;18,84;6.5;10.99;0;0,0;207,05;122,46;84,59;0,4085;Cooperativa;Dinheiro
HF202501285;2025-11-12;2025;11;Hortfruit Vila Mariana;Butantã;Delivery app;Cozinha industrial;Legume;Abobrinha;kg;5,73;5.0;8.5;1;0,0;48,71;28,65;20,06;0,4118;Cooperativa;Vale-alimentação
HF202501286;2025-01-06;2025;1;Hortfruit Santana;Lapa;WhatsApp;PF;Legume;Batata inglesa;kg;4,33;4.99;5.99;0;0,0;25,94;21,61;4,33;0,1669;CEAGESP (atacado);Dinheiro
HF202501287;2025-01-14;2025;1;Hortfruit Tatuapé;Tatuapé;Retirada;Restaurante;Fruta;Maçã fuji;kg;7,93;7.5;12.99;0;0,0;103,01;59,47;43,54;0,4227;Importadora;Pix
HF202501288;2025-05-24;2025;5;Hortfruit Pinheiros;Bela Vista;Delivery app;Padaria;Verdura;Espinafre;maço;18,0;2.99;4.99;0;0,0;89,82;53,82;36,0;0,4008;Importadora;Vale-alimentação
HF202501289;2025-05-12;2025;5;Hortfruit Tatuapé;Moema;Loja física;Lanchonete;Legume;Batata doce;kg;5,01;5.5;9.0;0;0,0;45,09;27,55;17,54;0,389;CEAGESP (atacado);Pix
HF202501290;2025-03-12;2025;3;Hortfruit Vila Mariana;Ipiranga;Delivery app;Lanchonete;Fruta;Manga palmer;kg;14,9;6.5;9.5;0;0,0;141,55;96,85;44,7;0,3158;;Débito
HF202501291;2025-08-14;2025;8;Hortfruit Vila Mariana;Moema;Loja física;Cozinha industrial;Fruta;Uva itália;kg;11,98;11.0;14.99;0;32,95;179,58;131,78;14,85;0,0827;Cooperativa;Débito
HF202501292;2025-03-21;2025;3;Hortfruit Santo Amaro;Pinheiros;WhatsApp;Restaurante;Legume;Abóbora cabotiá;kg;6,05;3.5;4.5;0;0,0;27,22;21,18;6,04;0,2219;CEAGESP (atacado);Vale-alimentação
HF202501293;2025-12-22;2025;12;Hortfruit Santana;Bela Vista;Feira (parceiro);Lanchonete;Legume;Batata doce;kg;7,58;3.5;5.5;0;0,0;41,69;26,53;15,16;0,3636;Importadora;Vale-alimentação
HF202501294;2025-04-08;2025;4;Hortfruit Tatuapé;Brooklin;Loja física;Mercado;Fruta;Tangerina ponkan;kg;17,35;5.5;7.0;0;0,0;121,45;95,43;26,02;0,2142;Importadora;Vale-alimentação
HF202501295;2025-02-11;2025;2;Hortfruit Vila Mariana;Santana;Loja física;Padaria;Verdura;Coentro;maço;6,0;1.99;3.99;0;0,0;23,94;11,94;12,0;0,5013;Importadora;Dinheiro
HF202501296;2025-03-13;2025;3;Hortfruit Tatuapé;Tatuapé;WhatsApp;Mercado;Fruta;Mamão papaya;kg;11,83;8.0;10.5;0;0,0;124,22;94,64;29,58;0,2381;Importadora;Vale-alimentação
HF202501297;2025-07-12;2025;7;Hortfruit Tatuapé;Vila Mariana;Loja física;PF;Verdura;Alface americana;un;31,0;2.5;3.5;0;19,38;108,5;77,5;11,62;0,1071;Importadora;Crédito
HF202501298;2025-10-29;2025;10;Hortfruit Moema;Tatuapé;Retirada;Lanchonete;Verdura;Cebolinha;maço;11,0;2.0;3.5;0;0,0;38,5;22,0;16,5;0,4286;CEAGESP (atacado);Crédito
HF202501299;2025-08-05;2025;8;Hortfruit Vila Mariana;Butantã;Loja física;Cozinha industrial;Verdura;Rúcula;maço;16,0;3.0;4.5;0;0,0;72,0;48,0;24,0;0,3333;Produtor local;Vale-alimentação
HF202501300;2025-01-06;2025;1;Hortfruit Santana;Moema;Retirada;Lanchonete;Fruta;Uva itália;kg;18,8;12.0;19.5;0;0,0;366,6;225,6;141,0;0,3846;Importadora;Vale-alimentação
HF202501301;2025-02-19;2025;2;Hortfruit Tatuapé;Bela Vista;Loja física;Padaria;Legume;Berinjela;kg;13,88;6.5;9.5;0;0,0;131,86;90,22;41,64;0,3158;Distribuidor regional;Débito
HF202501302;2025-10-07;2025;10;Hortfruit Vila Mariana;Santo Amaro;Feira (parceiro);Lanchonete;Legume;Couve-flor;un;12,0;5.0;7.0;1;0,0;84,0;60,0;24,0;0,2857;Cooperativa;Débito
HF202501303;2025-04-06;2025;4;Hortfruit Pinheiros;Brooklin;Delivery app;Cozinha industrial;Legume;Abobrinha;kg;16,58;3.0;6.5;0;0,0;107,77;49,74;58,03;0,5385;Cooperativa;Pix
HF202501304;2025-06-29;2025;6;Hortfruit Tatuapé;Bela Vista;WhatsApp;Cozinha industrial;Legume;Chuchu;kg;10,4;2.99;4.5;0;0,0;46,8;31,1;15,7;0,3355;CEAGESP (atacado);Dinheiro
HF202501305;2025-10-21;2025;10;Hortfruit Santo Amaro;Brooklin;Loja física;Padaria;Fruta;Maracujá;kg;6,31;6.5;9.99;0;0,0;63,04;41,02;22,02;0,3493;Importadora;Dinheiro
HF202501306;2025-06-30;2025;6;Hortfruit Pinheiros;Vila Mariana;WhatsApp;Padaria;Legume;Tomate italiano;kg;15,67;5.5;7.99;0;0,0;125,2;86,19;39,01;0,3116;Importadora;Dinheiro
HF202501307;2025-08-14;2025;8;Hortfruit Tatuapé;Santo Amaro;Loja física;PF;Fruta;Laranja pera;kg;6,85;3.99;6.99;0;0,0;47,88;27,33;20,55;0,4292;Produtor local;Vale-alimentação
HF202501308;2025-06-12;2025;6;Hortfruit Santana;Ipiranga;Delivery app;Mercado;Verdura;Alface crespa;un;13,0;1.5;2.5;1;0,0;32,5;19,5;13,0;0,4;Cooperativa;Pix
HF202501309;2025-01-20;2025;1;Hortfruit Pinheiros;Ipiranga;WhatsApp;Cozinha industrial;legume;Cebola;kg;14,2;2.99;4.99;0;0,0;70,86;42,46;28,4;0,4008;Importadora;Dinheiro
HF202501310;2025-09-27;2025;9;Hortfruit Pinheiros;Moema;WhatsApp;Mercado;Verdura;Espinafre;maço;14,0;2.0;4.5;0;0,0;63,0;28,0;35,0;0,5556;Cooperativa;Dinheiro
HF202501311;2025-07-01;2025;7;Hortfruit Vila Mariana;Santana;Feira (parceiro);PF;Verdura;Espinafre;maço;5,0;2.5;4.5;0;0,0;22,5;12,5;10,0;0,4444;CEAGESP (atacado);Débito
HF202501312;2025-06-24;2025;6;Hortfruit Santo Amaro;Brooklin;Delivery app;Restaurante;Legume;Alho;kg;18,74;17.5;28.99;0;0,0;630,8;327,95;257,68;0,524;Distribuidor regional;Vale-alimentação
